Group,Class,Long,Short,Daily,Long_R,Short_R,Daily_R
ASV3515,Bacilli,0,0,0,0,0,0
ASV3516,Gammaproteobacteria,0,0.002287758,0.00215095,0,0,0
ASV3517,Gammaproteobacteria,0,0.001551962,0.003055609,0,0,0
ASV3518,Alphaproteobacteria,0,0,0,0,0.010351967,0
ASV3519,Alphaproteobacteria,0,0.001313032,0.003458046,0,0,0
ASV3520,Bacteroidia,0,0,0,0,0.006022542,0
ASV3521,Bacilli,0,0,0,0,0.006022542,0
ASV3522,Chlamydiae,0,0,0.000659544,0,0.001720726,0
ASV3523,Negativicutes,0,0.000952994,0,0,0,0.005099481
ASV3524,Acidimicrobiia,0,0,0,0,0.006217801,0
ASV3525,Actinobacteria,0,0,0,0,0.006217801,0
ASV3526,Alphaproteobacteria,0,0,0,0,0.006217801,0
ASV3527,Microgenomatia,0,0,0.000761105,0,0.005329543,0
ASV3528,Chlamydiae,0,0,0,0,0.005329543,0.001058022
ASV3529,Deltaproteobacteria,0,0,0.000270326,0,0.005329543,0
ASV3530,Gracilibacteria,0,0,0.000923361,0,0,0
ASV3531,Actinobacteria,0,0,0.000923361,0,0,0
ASV3532,Babeliae,0,0,0.001892281,0,0,0
ASV3533,Bacteroidia,0,0,0.001892281,0,0,0
ASV3534,Microgenomatia,0,0,0.001892281,0,0,0
ASV3535,Deltaproteobacteria,0,0,0.001892281,0,0,0
ASV3536,vadinHA49,0,0,0.001892281,0,0,0
ASV3537,Deltaproteobacteria,0,0.000949803,0.000270326,0,0,0
ASV3538,NA,0,0,0.00254753,0,0,0
ASV3539,Bacteroidia,0,0,0.00254753,0,0,0
ASV3540,Bacteroidia,0,0,0.00254753,0,0,0
ASV3541,Woesearchaeia,0,0,0.00254753,0,0,0
ASV3542,Gammaproteobacteria,0,0,0.00254753,0,0,0
ASV3543,Elusimicrobia,0,0,0.00254753,0,0,0
ASV3544,Clostridia,0,0,0.002555304,0,0,0
ASV3545,Bacteroidia,0,0,0,0,0,0.007406154
ASV3546,Bacteroidia,0,0,0,0,0,0.007406154
ASV3547,Thermoleophilia,0,0,0,0,0,0.020920502
ASV3548,NA,0,0,0,0,0,0.020920502
ASV3549,Bacteroidia,0,0,0,0,0,0.020920502
ASV3550,Bacilli,0,0,0,0,0,0.020920502
ASV3551,Bacteroidia,0,0,0,0,0,0.006071751
ASV3552,NA,0,0,0,0,0,0.006071751
ASV3553,Parcubacteria,0,0,0,0,0,0.006071751
ASV3554,Fusobacteriia,0,0,0,0,0,0.006071751
ASV3555,Deltaproteobacteria,0,0,0,0,0,0.006071751
ASV3556,Kiritimatiellae,0,0,0,0,0,0.006071751
ASV3557,Bacteroidia,0,0.001108103,0,0,0,0
ASV3558,Spirochaetia,0,0.001108103,0,0,0,0
ASV3559,Bacteroidia,0,0.001108103,0,0,0,0
ASV3560,Clostridia,0,0,0,0,0,0
ASV3561,Gammaproteobacteria,0,0,0,0,0,0
ASV3562,Bacteroidia,0,0,0,0,0,0
ASV3563,Anaerolineae,0,0,0,0,0,0
ASV3564,Babeliae,0,0,0,0,0,0
ASV3565,Clostridia,0,0,0,0,0,0
ASV3566,Bacteroidia,0,0,0,0,0,0
ASV3567,Parcubacteria,0,0,0,0,0,0
ASV3568,Clostridia,0,0,0,0,0,0
ASV3569,Gammaproteobacteria,0,0,0,0,0,0
ASV3570,Woesearchaeia,0,0,0,0,0,0
ASV3571,Alphaproteobacteria,0,0,0,0,0,0
ASV3572,Gammaproteobacteria,0,0,0,0,0,0
ASV3573,Alphaproteobacteria,0,0,0,0,0,0
ASV3574,Bacteroidia,0,0,0,0,0,0
ASV3575,Clostridia,0,0,0,0,0,0
ASV3576,Parcubacteria,0,0,0,0,0.000860363,0.001058022
ASV3577,Parcubacteria,0,0,0.000893013,0,0.001720726,0
ASV3578,Actinobacteria,0,0,0.001455731,0,0,0.001058022
ASV3579,NA,0,0,0,0,0,0
ASV3580,Verrucomicrobiae,0,0,0,0,0,0
ASV3581,Bacteroidia,0,0,0,0,0,0
ASV3582,Acidimicrobiia,0,0,0,0,0,0
ASV3583,Gammaproteobacteria,0,0,0,0,0,0
ASV3584,Gammaproteobacteria,0,0,0,0,0,0
ASV3585,Clostridia,0,0,0,0,0,0
ASV3586,Parcubacteria,0,0,0,0,0,0
ASV3587,Parcubacteria,0,0,0,0,0,0
ASV3588,Alphaproteobacteria,0,0,0,0,0,0
ASV3589,Alphaproteobacteria,0,0,0,0,0,0
ASV3590,Clostridia,0,0,0,0,0,0
ASV3591,Clostridia,0,0,0,0,0,0
ASV3592,Alphaproteobacteria,0,0,0,0,0,0
ASV3593,Woesearchaeia,0,0,0,0,0,0
ASV3594,Gammaproteobacteria,0,0,0,0,0,0
ASV3595,Deltaproteobacteria,0,0,0,0,0,0
ASV3596,Alphaproteobacteria,0,0,0,0,0,0
ASV3597,Chlamydiae,0,0,0,0,0,0
ASV3598,Gammaproteobacteria,0,0,0,0,0,0
ASV3599,Actinobacteria,0,0,0,0,0,0
ASV3600,Saccharimonadia,0,0,0,0,0,0
ASV3601,Acidobacteriia,0,0,0,0,0,0
ASV3602,Alphaproteobacteria,0,0,0,0,0,0
ASV3603,NA,0,0,0,0,0,0
ASV3604,Parcubacteria,0,0,0,0,0,0
ASV3605,NA,0,0,0,0,0,0
ASV3606,Chloroflexia,0,0,0,0,0,0
ASV3607,Microgenomatia,0,0,0,0,0,0
ASV3608,Deferribacteres,0,0,0,0,0,0
ASV3609,NA,0,0,0,0,0,0
ASV3610,Verrucomicrobiae,0,0,0,0,0,0
ASV3611,Phycisphaerae,0.000831153,0,0,0,0.000825355,0.001031694
ASV3612,Alphaproteobacteria,0.003287248,0,0,0,0.001478852,0
ASV3613,Deltaproteobacteria,0.004269129,0,0,0.002670156,0,0
ASV3614,Mollicutes,0.007542949,0,0,0,0,0
ASV3615,Alphaproteobacteria,0.002477754,0,0,0,0,0
ASV3616,Alphaproteobacteria,0.001801659,0,0,0.00205297,0,0
ASV3617,Alphaproteobacteria,0.003354462,0,0,0.004358375,0,0
ASV3618,Alphaproteobacteria,0.00232822,0,0,0,0,0
ASV3619,Deltaproteobacteria,0.003478967,0,0,0.004358375,0,0
ASV3620,Deltaproteobacteria,0.006330169,0,0,0.001452792,0,0
ASV3621,Deltaproteobacteria,0.005014291,0,0,0,0,0
ASV3622,Bacteroidia,0.002854181,0,0,0.000581778,0,0
ASV3623,Gammaproteobacteria,0.003406814,0,0,0.000413522,0,0
ASV3624,Mollicutes,0.006727325,0,0,0.002905583,0,0
ASV3625,Bacteroidia,0.000682846,0,0,0.003719099,0,0
ASV3626,MVP-15,0.001238136,0,0,0.000600179,0,0
ASV3627,Rhodothermia,0.000189159,0,0,0.002390241,0,0
ASV3628,Gammaproteobacteria,0.000692398,0,0.001026399,0,0,0
ASV3629,Alphaproteobacteria,0.000668521,0,0,0.004325817,0,0
ASV3630,Gammaproteobacteria,0.001435207,0,0,0.000413522,0,0
ASV3631,Verrucomicrobiae,0.000948197,0.000910747,0,0.001131273,0,0
ASV3632,Alphaproteobacteria,0.001248549,0,0,0.001181956,0,0
ASV3633,Cloacimonadia,0.000383961,0,0,0.002231495,0.003118665,0
ASV3634,Mollicutes,0.001803177,0,0,0.004686034,0,0
ASV3635,Deltaproteobacteria,0.000614422,0.002400248,0.001257482,0,0,0
ASV3636,ABY1,0.001985466,0,0,0,0,0
ASV3637,Bacteroidia,0.001616491,0,0,0,0,0
ASV3638,Gammaproteobacteria,0.00186737,0,0,0,0,0
ASV3639,Gammaproteobacteria,0.0013916,0,0,0,0.003118665,0
ASV3640,Anaerolineae,0.003383714,0,0,0,0,0
ASV3641,Alphaproteobacteria,0.000570371,0,0,0.002669362,0,0
ASV3642,Gammaproteobacteria,0,0,0.00077275,0.001723959,0.004597518,0
ASV3643,NA,0.000421638,0,0,0.003969239,0,0
ASV3644,Gammaproteobacteria,0.000415577,0.00229799,0,0.000600179,0,0
ASV3645,Gammaproteobacteria,0.005879701,0,0,0,0,0
ASV3646,Bacteroidia,0.001532742,0,0,0.000827044,0,0
ASV3647,Alphaproteobacteria,0.001442989,0,0,0,0,0
ASV3648,Alphaproteobacteria,0.00128363,0,0,0,0.00165071,0.002063387
ASV3649,Alphaproteobacteria,0.001189941,0.000502993,0.000628741,0.000542002,0,0
ASV3650,Alphaproteobacteria,0.000466869,0,0,0.006167356,0,0
ASV3651,Alphaproteobacteria,0.000311515,0.000422878,0,0.001990599,0,0
ASV3652,Gammaproteobacteria,0.002477827,0,0,0.000413522,0.003118665,0
ASV3653,Campylobacteria,0,0,0,0.002039372,0,0
ASV3654,Ignavibacteria,0.001897497,0.001643761,0.002054701,0,0,0
ASV3655,Deltaproteobacteria,0.004723628,0,0,0,0,0
ASV3656,Clostridia,0.010031426,0,0,0,0,0
ASV3657,Lineage_IIc,0.000923054,0.000952994,0,0,0,0
ASV3658,Bacteroidia,8.50E-05,0,0,0.005334868,0,0
ASV3659,Gammaproteobacteria,8.97E-05,0.005739704,0,0.002670156,0,0
ASV3660,Alphaproteobacteria,0.001307418,0,0,0.000605991,0,0
ASV3661,Bacteroidia,0,0,0,0.001712642,0,0
ASV3662,Planctomycetacia,0.000482324,0,0,0,0,0
ASV3663,Alphaproteobacteria,0,0,0,0,0.007394262,0
ASV3664,Alphaproteobacteria,0,0,0,0.003997069,0,0
ASV3665,Alphaproteobacteria,0,0,0,0.003587518,0,0
ASV3666,Gammaproteobacteria,0,0,0,0.003635945,0,0
ASV3667,Bacteroidia,0,0,0,0,0,0
ASV3668,Acidobacteriia,0,0,0,0,0,0
ASV3669,Gammaproteobacteria,0,0,0,0,0,0
ASV3670,Acidobacteriia,0,0.000925027,0.000727866,0,0,0.002116044
ASV3671,Mollicutes,0,0.000646684,0.001351629,0,0,0
ASV3672,Gammaproteobacteria,0,0,0.000810977,0,0.004436557,0
ASV3673,Alphaproteobacteria,0,0.004396403,0,0,0,0
ASV3674,Gammaproteobacteria,0,0.003209059,0.002245629,0,0,0
ASV3675,Bacteroidia,0,0,0,0,0.005162178,0
ASV3676,Nitrososphaeria,0,0,0,0,0.005162178,0
ASV3677,Bacteroidia,0,0,0,0,0.005329543,0
ASV3678,Blastocatellia_(Subgroup_4),0,0,0,0,0.005329543,0
ASV3679,Parcubacteria,0,0,0,0,0.005329543,0
ASV3680,Saccharimonadia,0,0,0,0,0.005329543,0
ASV3681,Bacteroidia,0,0,0,0,0.005266641,0.001031694
ASV3682,Alphaproteobacteria,0,0,0.000791452,0,0,0
ASV3683,Deltaproteobacteria,0,0,0.000791452,0,0,0
ASV3684,Actinobacteria,0,0,0.000791452,0,0,0
ASV3685,Clostridia,0,0,0.000791452,0,0,0
ASV3686,Parcubacteria,0,0,0.000791452,0,0,0
ASV3687,Acidimicrobiia,0,0,0.000791452,0,0,0
ASV3688,Gammaproteobacteria,0,0,0.001621955,0,0,0
ASV3689,Bacteroidia,0,0,0.001621955,0,0,0
ASV3690,NA,0,0,0.001621955,0,0,0
ASV3691,Bacteroidia,0,0,0.001621955,0,0,0
ASV3692,NA,0,0,0.002183597,0,0,0
ASV3693,NA,0,0,0,0,0,0.006348132
ASV3694,Planctomycetacia,0,0,0,0,0,0.005204358
ASV3695,Deltaproteobacteria,0,0,0,0,0,0.005204358
ASV3696,Gammaproteobacteria,0,0,0,0,0,0.005204358
ASV3697,Bacteroidia,0,0,0,0,0,0.005204358
ASV3698,Deinococci,0,0,0,0,0,0.005204358
ASV3699,Gammaproteobacteria,0,0,0,0,0,0.005204358
ASV3700,Cloacimonadia,0,0,0,0,0,0.005204358
ASV3701,Verrucomicrobiae,0,0,0,0,0,0.005204358
ASV3702,Gammaproteobacteria,0,0,0,0,0,0.005204358
ASV3703,Bacilli,0,0.000949803,0,0,0,0
ASV3704,Gammaproteobacteria,0,0.000949803,0,0,0,0
ASV3705,Bacteroidia,0,0.000949803,0,0,0,0
ASV3706,Woesearchaeia,0,0,0,0,0,0
ASV3707,Microgenomatia,0,0,0,0,0,0
ASV3708,Alphaproteobacteria,0,0,0,0,0,0
ASV3709,Bacteroidia,0,0,0.001081303,0,0,0
ASV3710,Gemmatimonadetes,0,0,0,0,0,0
ASV3711,Deltaproteobacteria,0,0,0,0,0,0
ASV3712,Parcubacteria,0,0,0,0,0,0
ASV3713,Actinobacteria,0,0,0,0,0,0
ASV3714,NA,0,0,0,0,0,0
ASV3715,Acidobacteriia,0,0,0,0,0,0
ASV3716,Alphaproteobacteria,0,0,0,0,0,0
ASV3717,Parcubacteria,0,0,0,0,0,0
ASV3718,Erysipelotrichia,0,0,0,0,0,0
ASV3719,NA,0,0,0,0,0,0
ASV3720,Bacteroidia,0,0,0,0,0,0
ASV3721,Gammaproteobacteria,0,0,0,0,0,0
ASV3722,Clostridia,0,0,0,0,0,0
ASV3723,Deltaproteobacteria,0,0,0,0,0,0
ASV3724,Parcubacteria,0,0,0.000395726,0,0,0
ASV3725,Clostridia,0,0,0,0,0,0
ASV3726,Berkelbacteria,0,0,0,0,0,0
ASV3727,Clostridia,0,0,0,0,0,0
ASV3728,Deltaproteobacteria,0,0,0,0,0,0
ASV3729,Saccharimonadia,0,0,0,0,0,0
ASV3730,Deltaproteobacteria,0,0,0,0,0,0
ASV3731,Verrucomicrobiae,0,0,0,0,0,0
ASV3732,Microgenomatia,0,0,0,0,0.000825355,0.001031694
ASV3733,Clostridia,0,0,0,0,0,0
ASV3734,Actinobacteria,0,0.001083327,0,0.00028544,0,0
ASV3735,Microgenomatia,0,0,0,0,0,0
ASV3736,Saccharimonadia,0,0,0,0,0,0
ASV3737,Alphaproteobacteria,0,0,0,0,0,0
ASV3738,Anaerolineae,0,0,0,0,0,0
ASV3739,Spirochaetia,0,0,0,0,0,0
ASV3740,Deltaproteobacteria,0,0,0,0,0,0
ASV3741,Campylobacteria,0,0,0,0,0,0.004232088
ASV3742,Clostridia,0,0,0,0,0,0
ASV3743,Bacteroidia,0,0,0,0,0,0
ASV3744,Parcubacteria,0,0,0.000270326,0,0,0
ASV3745,Gammaproteobacteria,0.004002818,0,0,0,0,0
ASV3746,Spirochaetia,0.003398263,0,0,0.001452792,0,0
ASV3747,NA,0.002401691,0,0,0.001187768,0,0
ASV3748,Mollicutes,0.003319311,0,0,0.002905583,0,0
ASV3749,Bacteroidia,0.003664043,0.000646684,0,0,0,0
ASV3750,Bacteroidia,0.004207393,0,0,0,0,0
ASV3751,Deltaproteobacteria,0.004236931,0,0,0,0.00623733,0
ASV3752,Cloacimonadia,0.005347606,0,0,0,0,0
ASV3753,Alphaproteobacteria,0.001636279,0,0,0.006793103,0,0
ASV3754,Deltaproteobacteria,0.004153825,0,0,0.001452792,0,0
ASV3755,Alphaproteobacteria,0.003261289,0.000675311,0.000844138,0,0,0
ASV3756,Gammaproteobacteria,0.000996572,0.000910747,0,0.000605991,0.00623733,0
ASV3757,Cloacimonadia,0.002763396,0,0,0.00120617,0,0
ASV3758,Alphaproteobacteria,0.000996572,0,0,0.003270764,0,0
ASV3759,Alphaproteobacteria,0.002927015,0,0,0.001452792,0,0
ASV3760,Gammaproteobacteria,0.003389614,0.001920123,0,0,0,0
ASV3761,Alphaproteobacteria,0.004964157,0,0,0,0,0
ASV3762,Alphaproteobacteria,0.004229354,0,0,0,0,0
ASV3763,Mollicutes,0.000835715,0,0,0.000816653,0.009355996,0
ASV3764,Bacteroidia,0.002410258,0,0,0.002905583,0,0
ASV3765,Alphaproteobacteria,0,0,0,0.007263958,0,0
ASV3766,Mollicutes,0.001718184,0,0,0.005811166,0,0
ASV3767,Mollicutes,0,0,0,0.004358375,0.00623733,0
ASV3768,Mollicutes,0,0,0,0.009698686,0,0
ASV3769,Alphaproteobacteria,0.000649892,0.001754386,0,0,0,0
ASV3770,Deltaproteobacteria,0.002601399,0,0,0,0,0
ASV3771,Gammaproteobacteria,0.001009703,0,0,0,0,0
ASV3772,Alphaproteobacteria,0.001260471,0,0,0,0,0
ASV3773,NA,0.00175825,0,0,0,0,0
ASV3774,Alphaproteobacteria,0.001221148,0,0,0,0,0
ASV3775,Actinobacteria,0.001202149,0.000476497,0,0,0,0
ASV3776,Oligosphaeria,0.000610393,0,0,0.000600179,0,0
ASV3777,Bacteroidia,0.001573566,0,0,0,0,0
ASV3778,Cloacimonadia,0.000875039,0,0,0.001163555,0,0
ASV3779,Bacteroidia,0.001655802,0,0,0,0,0
ASV3780,Anaerolineae,0.003363662,0,0,0.002914862,0,0
ASV3781,Deltaproteobacteria,0.000285185,0,0,0.00251919,0,0
ASV3782,Clostridia,0,0,0,0.003014866,0.001478852,0
ASV3783,Bacilli,0.000579482,0,0.00077275,0,0,0
ASV3784,Woesearchaeia,0.000721264,0,0,0,0,0
ASV3785,Deltaproteobacteria,0.000573305,0.000462513,0,0,0,0
ASV3786,Gammaproteobacteria,0.000839577,0,0,0,0,0
ASV3787,Gammaproteobacteria,0.000667411,0,0,0.001019513,0,0
ASV3788,Bacteroidia,0.000179313,0,0,0.001806349,0,0
ASV3789,Alphaproteobacteria,0.000777644,0,0,0.000600179,0,0
ASV3790,Mollicutes,0,0,0,0.003018896,0,0
ASV3791,Bacteroidia,0.004899751,0,0,0,0,0
ASV3792,Gammaproteobacteria,0.000271574,0,0,0.00336906,0,0
ASV3793,Clostridia,0.003924099,0,0,0.001078539,0,0
ASV3794,Alphaproteobacteria,8.04E-05,0,0,0.002872298,0,0
ASV3795,NA,0,0.001005986,0.001257482,0.002541732,0,0
ASV3796,Alphaproteobacteria,0.001114851,0.001293368,0,0,0,0
ASV3797,Bacteroidia,0.00157814,0.000697131,0,0,0,0
ASV3798,Cloacimonadia,0.000502026,0,0,0.001211982,0.001478852,0
ASV3799,Alphaproteobacteria,0.002496553,0.000697131,0,0,0,0
ASV3800,Mollicutes,0.001276249,0,0,0,0,0
ASV3801,Gammaproteobacteria,0.000963018,0.001060653,0.000797219,0,0,0
ASV3802,NA,0.00088788,0,0,0.001211982,0,0
ASV3803,Alphaproteobacteria,0.000271574,0,0,0.002926385,0,0
ASV3804,NA,0.000271574,0,0,0.002179867,0,0
ASV3805,Alphaproteobacteria,0.000980087,0,0,0.000581778,0,0
ASV3806,Deltaproteobacteria,0.000439422,0.000646684,0.0015455,0,0,0
ASV3807,Gammaproteobacteria,0.000736632,0.000697131,0.001440881,0,0,0
ASV3808,Gammaproteobacteria,0.001099701,0,0,0.001155487,0,0
ASV3809,Gammaproteobacteria,0.000809487,0.000675311,0.000844138,0.000413522,0,0
ASV3810,Deltaproteobacteria,0.001278394,0,0,0,0,0
ASV3811,Alphaproteobacteria,0,0,0,0.003276884,0,0
ASV3812,Spirochaetia,0.006729093,0,0,0,0,0
ASV3813,Gammaproteobacteria,0.005439736,0,0,0.000666178,0,0
ASV3814,Calditrichia,0.003765794,0,0,0.002670156,0,0
ASV3815,Clostridia,0.005798181,0,0,0,0,0
ASV3816,Gammaproteobacteria,0.000524302,0.001281067,0,0,0,0
ASV3817,Deltaproteobacteria,0.001574543,0.001551962,0.000628741,0,0,0
ASV3818,Gammaproteobacteria,0.0002601,0,0,0,0,0
ASV3819,Alphaproteobacteria,8.04E-05,0,0,0.004303656,0,0
ASV3820,Bacteroidia,0,0.000422878,0.000904659,0.000549496,0,0
ASV3821,Clostridia,0.000160775,0,0,0.001633501,0,0
ASV3822,Planctomycetacia,0.001153818,0,0,0,0,0
ASV3823,Gammaproteobacteria,0.000461527,0.000412703,0,0,0,0
ASV3824,Gammaproteobacteria,0.000551184,0.000646684,0.000761105,0,0,0
ASV3825,Bacteroidia,0,0,0,0.013350778,0,0
ASV3826,Bacteroidia,0.000169987,0,0,0.008010467,0,0
ASV3827,Alphaproteobacteria,0,0,0,0.007338846,0,0
ASV3828,Gammaproteobacteria,8.97E-05,0.002132057,0,0.003486809,0,0
ASV3829,NA,8.97E-05,0,0.001081303,0,0,0
ASV3830,Actinobacteria,0.004860976,0.000925027,0,0,0,0
ASV3831,Alphaproteobacteria,8.04E-05,0,0,0.002664713,0,0
ASV3832,Cloacimonadia,0.000676462,0,0,0.000581778,0,0
ASV3833,Gammaproteobacteria,8.50E-05,0.001355279,0,0.000605991,0,0
ASV3834,Deltaproteobacteria,8.50E-05,0.002271456,0.00072044,0,0,0
ASV3835,Babeliae,0,0,0,0.024367659,0,0
ASV3836,Gammaproteobacteria,0,0,0,0.003330891,0,0
ASV3837,Gammaproteobacteria,0,0.000637775,0.003345827,0.000666178,0,0
ASV3838,Bacteroidia,0.000285185,0.002788525,0,0,0,0
ASV3839,Clostridia,0,0,0,0.003029954,0,0
ASV3840,Gammaproteobacteria,0,0.002240018,0,0,0.001478852,0
ASV3841,Gammaproteobacteria,0,0,0.000527635,0,0.001478852,0
ASV3842,Clostridia,0,0.000687838,0,0,0,0
ASV3843,Gammaproteobacteria,0,0,0,0,0.004301815,0
ASV3844,NA,0,0,0,0,0.004301815,0
ASV3845,Oxyphotobacteria,0,0.00142949,0.00073564,0,0,0
ASV3846,Microgenomatia,0,0,0,0,0.004441286,0
ASV3847,Saccharimonadia,0,0,0,0,0.004441286,0
ASV3848,Chlamydiae,0,0,0,0,0.004441286,0
ASV3849,Deltaproteobacteria,0,0,0,0,0.004441286,0
ASV3850,Bacteroidia,0,0,0,0,0.001776514,0.002602179
ASV3851,Clostridia,0,0,0.000659544,0,0,0
ASV3852,Gammaproteobacteria,0,0,0.000659544,0,0,0
ASV3853,Deltaproteobacteria,0,0,0.000659544,0,0,0
ASV3854,Parcubacteria,0,0,0.000659544,0,0,0
ASV3855,Parcubacteria,0,0,0.000659544,0,0,0
ASV3856,Bacteroidia,0,0,0.000659544,0,0,0
ASV3857,Coriobacteriia,0,0,0.000659544,0,0,0
ASV3858,Bacteroidia,0,0,0.000659544,0,0,0
ASV3859,Clostridia,0,0,0.001351629,0,0,0
ASV3860,Alphaproteobacteria,0,0,0.001351629,0,0,0
ASV3861,Alphaproteobacteria,0,0,0.00163245,0,0,0
ASV3862,Clostridia,0,0,0.001819664,0,0,0
ASV3863,Woesearchaeia,0,0,0.001819664,0,0,0
ASV3864,Clostridia,0,0,0.001819664,0,0,0
ASV3865,Deltaproteobacteria,0,0.0001583,0.001091798,0,0.000825355,0.001031694
ASV3866,Anaerolineae,0,0,0,0,0,0.00529011
ASV3867,Alphaproteobacteria,0,0,0,0,0,0.00529011
ASV3868,Kiritimatiellae,0,0,0,0,0,0.00529011
ASV3869,Parcubacteria,0,0,0,0,0,0.00529011
ASV3870,Mollicutes,0,0,0,0,0,0.00529011
ASV3871,Anaerolineae,0,0,0,0,0,0.00529011
ASV3872,Gracilibacteria,0,0,0,0,0,0.00529011
ASV3873,Microgenomatia,0,0,0,0,0,0.00529011
ASV3874,Microgenomatia,0,0,0,0,0,0.00529011
ASV3875,Deltaproteobacteria,0,0,0.001839101,0,0,0
ASV3876,Alphaproteobacteria,0,0,0,0,0,0.014943216
ASV3877,Alphaproteobacteria,0,0,0,0,0,0.004336965
ASV3878,Bacteroidia,0,0,0,0,0,0.004336965
ASV3879,Actinobacteria,0,0,0,0,0,0.004336965
ASV3880,Actinobacteria,0,0,0,0,0,0.004336965
ASV3881,Parcubacteria,0,0,0,0,0,0.004336965
ASV3882,NA,0,0.000791502,0,0,0,0
ASV3883,Gammaproteobacteria,0,0.000791502,0,0,0,0
ASV3884,Kiritimatiellae,0,0.000791502,0,0,0,0
ASV3885,Thermoleophilia,0,0.000791502,0,0,0,0
ASV3886,Gracilibacteria,0,0,0,0,0,0
ASV3887,Parcubacteria,0,0,0,0,0,0
ASV3888,Bacteroidia,0,0,0,0,0,0
ASV3889,Deltaproteobacteria,0,0,0,0,0,0
ASV3890,Clostridia,0,0,0,0,0,0
ASV3891,Verrucomicrobiae,0,0,0,0,0,0
ASV3892,Gammaproteobacteria,0,0.0001583,0,0,0,0
ASV3893,Parcubacteria,0,0,0,0,0,0
ASV3894,Acidimicrobiia,0,0,0,0,0,0
ASV3895,Clostridia,0,0,0,0,0,0
ASV3896,Gammaproteobacteria,0,0,0,0,0,0
ASV3897,Phycisphaerae,0,0,0,0,0,0
ASV3898,Phycisphaerae,0,0,0,0,0,0
ASV3899,Alphaproteobacteria,0,0,0,0,0,0
ASV3900,Alphaproteobacteria,0,0,0,0,0,0
ASV3901,Elusimicrobia,0,0,0,0,0,0
ASV3902,Methanomicrobia,0,0,0.000270326,0,0,0
ASV3903,Parcubacteria,0.000169987,0,0,0,0,0
ASV3904,Planctomycetacia,0,0,0,0,0,0
ASV3905,NA,0,0,0,0,0,0
ASV3906,Endomicrobia,0,0,0,0,0,0
ASV3907,Woesearchaeia,0,0,0,0,0,0
ASV3908,Parcubacteria,0,0,0,0,0.000888257,0
ASV3909,Gammaproteobacteria,0,0.000925027,0,0,0,0
ASV3910,Woesearchaeia,0,0,0,0,0,0
ASV3911,Coriobacteriia,0,0,0,0,0,0
ASV3912,Acidobacteriia,0,0,0,0,0,0
ASV3913,Phycisphaerae,0,0,0,0,0,0
ASV3914,Chlamydiae,0,0,0,0,0,0
ASV3915,Bacteroidia,0,0.000952994,0,0,0,0
ASV3916,Parcubacteria,0,0,0,0,0,0.001734786
ASV3917,Parcubacteria,0,0,0,0,0,0
ASV3918,Clostridia,0,0,0,0,0,0
ASV3919,Gammaproteobacteria,0,0,0,0,0,0
ASV3920,Parcubacteria,0,0,0,0,0,0
ASV3921,Parcubacteria,0,0,0,0,0,0
ASV3922,Alphaproteobacteria,0,0,0,0,0,0
ASV3923,Alphaproteobacteria,0.003202254,0,0,0,0,0
ASV3924,Cloacimonadia,0.003594271,0,0,0,0,0
ASV3925,Alphaproteobacteria,0.005037494,0,0,0,0,0
ASV3926,Cloacimonadia,0.003272557,0,0,0,0,0
ASV3927,Alphaproteobacteria,0.000800564,0,0,0.00221282,0,0
ASV3928,Alphaproteobacteria,0.001636279,0,0,0.002905583,0,0
ASV3929,Deltaproteobacteria,0.003307709,0,0,0,0,0
ASV3930,Alphaproteobacteria,0.001832287,0,0,0.002905583,0,0
ASV3931,Cloacimonadia,0.003455273,0,0,0,0,0
ASV3932,Deltaproteobacteria,0.001832287,0,0,0.001421512,0,0
ASV3933,Cloacimonadia,0.00167143,0,0,0.001866314,0,0
ASV3934,Alphaproteobacteria,0.004176885,0,0,0,0,0
ASV3935,NA,0.00167143,0,0,0.002905583,0,0
ASV3936,BD7-11,0.00334117,0,0,0.002670156,0,0
ASV3937,Alphaproteobacteria,0.00334117,0,0,0.002670156,0,0
ASV3938,Deltaproteobacteria,0,0,0,0.003270764,0,0
ASV3939,Alphaproteobacteria,0,0,0,0.003480294,0,0
ASV3940,Gammaproteobacteria,0.000719741,0,0,0.001452792,0,0
ASV3941,Bacteroidia,0.000829519,0,0,0,0,0
ASV3942,Woesearchaeia,0.000378318,0.000402285,0,0.002670156,0,0
ASV3943,Gammaproteobacteria,0.000274152,0,0,0.000666178,0,0
ASV3944,Clostridia,0.001264564,0,0,0,0,0
ASV3945,Clostridia,0.001365691,0,0,0,0,0
ASV3946,Alphaproteobacteria,0.001365691,0,0,0,0,0
ASV3947,Clostridia,0.001274124,0,0,0,0,0
ASV3948,Clostridia,0.000682846,0,0,0.001421512,0,0
ASV3949,Clostridia,0.001104484,0,0,0.000413522,0,0
ASV3950,Deltaproteobacteria,0.002693913,0,0,0,0,0
ASV3951,Alphaproteobacteria,0.001259238,0,0,0,0,0
ASV3952,NA,0.000682846,0.000422878,0,0.000581778,0,0
ASV3953,Deltaproteobacteria,0.001601033,0,0,0,0,0
ASV3954,Spirochaetia,0.001412796,0,0,0,0,0
ASV3955,Gammaproteobacteria,0.001194744,0,0,0,0,0
ASV3956,Alphaproteobacteria,0.00042181,0,0,0.001332356,0,0
ASV3957,Alphaproteobacteria,0.001187792,0,0,0.000413522,0,0
